"scope","scope_id","path"
"default","0","weltpixel_owl_carousel_config/recently_viewed/autoplay"
"default","0","weltpixel_owl_carousel_config/recently_viewed/autoplayHoverPause"
"default","0","weltpixel_owl_carousel_config/recently_viewed/autoplayTimeout"
"default","0","weltpixel_owl_carousel_config/recently_viewed/center_brk1"
"default","0","weltpixel_owl_carousel_config/recently_viewed/center_brk2"
"default","0","weltpixel_owl_carousel_config/recently_viewed/center_brk3"
"default","0","weltpixel_owl_carousel_config/recently_viewed/center_brk4"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dotsEach_brk1"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dotsEach_brk2"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dotsEach_brk3"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dotsEach_brk4"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dotsSpeed"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dots_brk1"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dots_brk2"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dots_brk3"
"default","0","weltpixel_owl_carousel_config/recently_viewed/dots_brk4"
"default","0","weltpixel_owl_carousel_config/recently_viewed/items_brk1"
"default","0","weltpixel_owl_carousel_config/recently_viewed/items_brk2"
"default","0","weltpixel_owl_carousel_config/recently_viewed/items_brk3"
"default","0","weltpixel_owl_carousel_config/recently_viewed/items_brk4"
"default","0","weltpixel_owl_carousel_config/recently_viewed/lazyLoad"
"default","0","weltpixel_owl_carousel_config/recently_viewed/loop"
"default","0","weltpixel_owl_carousel_config/recently_viewed/margin"
"default","0","weltpixel_owl_carousel_config/recently_viewed/max_items"
"default","0","weltpixel_owl_carousel_config/recently_viewed/navSpeed"
"default","0","weltpixel_owl_carousel_config/recently_viewed/nav_brk1"
"default","0","weltpixel_owl_carousel_config/recently_viewed/nav_brk2"
"default","0","weltpixel_owl_carousel_config/recently_viewed/nav_brk3"
"default","0","weltpixel_owl_carousel_config/recently_viewed/nav_brk4"
"default","0","weltpixel_owl_carousel_config/recently_viewed/nav_design"
"default","0","weltpixel_owl_carousel_config/recently_viewed/random_sort"
"default","0","weltpixel_owl_carousel_config/recently_viewed/rtl"
"default","0","weltpixel_owl_carousel_config/recently_viewed/Separatorbreakpoint"
"default","0","weltpixel_owl_carousel_config/recently_viewed/separatorSlider"
"default","0","weltpixel_owl_carousel_config/recently_viewed/show_addto"
"default","0","weltpixel_owl_carousel_config/recently_viewed/show_compare"
"default","0","weltpixel_owl_carousel_config/recently_viewed/show_price"
"default","0","weltpixel_owl_carousel_config/recently_viewed/show_reviews_ratings"
"default","0","weltpixel_owl_carousel_config/recently_viewed/show_wishlist"
"default","0","weltpixel_owl_carousel_config/recently_viewed/slide_by"
"default","0","weltpixel_owl_carousel_config/recently_viewed/stagePadding_brk1"
"default","0","weltpixel_owl_carousel_config/recently_viewed/stagePadding_brk2"
"default","0","weltpixel_owl_carousel_config/recently_viewed/stagePadding_brk3"
"default","0","weltpixel_owl_carousel_config/recently_viewed/stagePadding_brk4"
"default","0","weltpixel_owl_carousel_config/recently_viewed/status"
"default","0","weltpixel_owl_carousel_config/recently_viewed/s_1"
"default","0","weltpixel_owl_carousel_config/recently_viewed/s_2"
"default","0","weltpixel_owl_carousel_config/recently_viewed/s_3"
"default","0","weltpixel_owl_carousel_config/recently_viewed/s_4"
"default","0","weltpixel_owl_carousel_config/recently_viewed/title"
"default","0","weltpixel_owl_carousel_config/related_products/autoplay"
"default","0","weltpixel_owl_carousel_config/related_products/autoplayHoverPause"
"default","0","weltpixel_owl_carousel_config/related_products/autoplayTimeout"
"default","0","weltpixel_owl_carousel_config/related_products/center_brk1"
"default","0","weltpixel_owl_carousel_config/related_products/center_brk2"
"default","0","weltpixel_owl_carousel_config/related_products/center_brk3"
"default","0","weltpixel_owl_carousel_config/related_products/center_brk4"
"default","0","weltpixel_owl_carousel_config/related_products/dotsEach_brk1"
"default","0","weltpixel_owl_carousel_config/related_products/dotsEach_brk2"
"default","0","weltpixel_owl_carousel_config/related_products/dotsEach_brk3"
"default","0","weltpixel_owl_carousel_config/related_products/dotsSpeed"
"default","0","weltpixel_owl_carousel_config/related_products/dots_brk1"
"default","0","weltpixel_owl_carousel_config/related_products/dots_brk2"
"default","0","weltpixel_owl_carousel_config/related_products/dots_brk3"
"default","0","weltpixel_owl_carousel_config/related_products/dots_brk4"
"default","0","weltpixel_owl_carousel_config/related_products/items_brk1"
"default","0","weltpixel_owl_carousel_config/related_products/items_brk2"
"default","0","weltpixel_owl_carousel_config/related_products/items_brk3"
"default","0","weltpixel_owl_carousel_config/related_products/items_brk4"
"default","0","weltpixel_owl_carousel_config/related_products/lazyLoad"
"default","0","weltpixel_owl_carousel_config/related_products/loop"
"default","0","weltpixel_owl_carousel_config/related_products/margin"
"default","0","weltpixel_owl_carousel_config/related_products/navSpeed"
"default","0","weltpixel_owl_carousel_config/related_products/nav_brk1"
"default","0","weltpixel_owl_carousel_config/related_products/nav_brk2"
"default","0","weltpixel_owl_carousel_config/related_products/nav_brk3"
"default","0","weltpixel_owl_carousel_config/related_products/nav_brk4"
"default","0","weltpixel_owl_carousel_config/related_products/nav_design"
"default","0","weltpixel_owl_carousel_config/related_products/rtl"
"default","0","weltpixel_owl_carousel_config/related_products/Separatorbreakpoint"
"default","0","weltpixel_owl_carousel_config/related_products/separatorSlider"
"default","0","weltpixel_owl_carousel_config/related_products/slide_by"
"default","0","weltpixel_owl_carousel_config/related_products/stagePadding_brk1"
"default","0","weltpixel_owl_carousel_config/related_products/stagePadding_brk2"
"default","0","weltpixel_owl_carousel_config/related_products/stagePadding_brk3"
"default","0","weltpixel_owl_carousel_config/related_products/stagePadding_brk4"
"default","0","weltpixel_owl_carousel_config/related_products/status"
"default","0","weltpixel_owl_carousel_config/related_products/s_1"
"default","0","weltpixel_owl_carousel_config/related_products/s_2"
"default","0","weltpixel_owl_carousel_config/related_products/s_3"
"default","0","weltpixel_owl_carousel_config/related_products/s_4"
"default","0","weltpixel_owl_carousel_config/related_products/title"
"default","0","weltpixel_owl_carousel_config/reviews_widget/autoheight"
"default","0","weltpixel_owl_carousel_config/reviews_widget/autoplay"
"default","0","weltpixel_owl_carousel_config/reviews_widget/autoplayHoverPause"
"default","0","weltpixel_owl_carousel_config/reviews_widget/autoplayTimeout"
"default","0","weltpixel_owl_carousel_config/reviews_widget/center_brk1"
"default","0","weltpixel_owl_carousel_config/reviews_widget/center_brk2"
"default","0","weltpixel_owl_carousel_config/reviews_widget/center_brk3"
"default","0","weltpixel_owl_carousel_config/reviews_widget/center_brk4"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dotsEach_brk1"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dotsEach_brk2"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dotsEach_brk3"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dotsSpeed"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dots_brk1"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dots_brk2"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dots_brk3"
"default","0","weltpixel_owl_carousel_config/reviews_widget/dots_brk4"
"default","0","weltpixel_owl_carousel_config/reviews_widget/items_brk1"
"default","0","weltpixel_owl_carousel_config/reviews_widget/items_brk2"
"default","0","weltpixel_owl_carousel_config/reviews_widget/items_brk3"
"default","0","weltpixel_owl_carousel_config/reviews_widget/items_brk4"
"default","0","weltpixel_owl_carousel_config/reviews_widget/lazyLoad"
"default","0","weltpixel_owl_carousel_config/reviews_widget/loop"
"default","0","weltpixel_owl_carousel_config/reviews_widget/margin"
"default","0","weltpixel_owl_carousel_config/reviews_widget/max_items"
"default","0","weltpixel_owl_carousel_config/reviews_widget/navSpeed"
"default","0","weltpixel_owl_carousel_config/reviews_widget/nav_brk1"
"default","0","weltpixel_owl_carousel_config/reviews_widget/nav_brk2"
"default","0","weltpixel_owl_carousel_config/reviews_widget/nav_brk3"
"default","0","weltpixel_owl_carousel_config/reviews_widget/nav_brk4"
"default","0","weltpixel_owl_carousel_config/reviews_widget/random_sort"
"default","0","weltpixel_owl_carousel_config/reviews_widget/review_content_max_chars"
"default","0","weltpixel_owl_carousel_config/reviews_widget/review_title_max_chars"
"default","0","weltpixel_owl_carousel_config/reviews_widget/rtl"
"default","0","weltpixel_owl_carousel_config/reviews_widget/slide_by"
"default","0","weltpixel_owl_carousel_config/reviews_widget/stagePadding_brk1"
"default","0","weltpixel_owl_carousel_config/reviews_widget/stagePadding_brk2"
"default","0","weltpixel_owl_carousel_config/reviews_widget/stagePadding_brk3"
"default","0","weltpixel_owl_carousel_config/reviews_widget/stagePadding_brk4"
"default","0","weltpixel_owl_carousel_config/reviews_widget/title"
"default","0","weltpixel_owl_carousel_config/sell_products/autoplay"
"default","0","weltpixel_owl_carousel_config/sell_products/autoplayHoverPause"
"default","0","weltpixel_owl_carousel_config/sell_products/autoplayTimeout"
"default","0","weltpixel_owl_carousel_config/sell_products/center_brk1"
"default","0","weltpixel_owl_carousel_config/sell_products/center_brk2"
"default","0","weltpixel_owl_carousel_config/sell_products/center_brk3"
"default","0","weltpixel_owl_carousel_config/sell_products/center_brk4"
"default","0","weltpixel_owl_carousel_config/sell_products/dotsEach_brk1"
"default","0","weltpixel_owl_carousel_config/sell_products/dotsEach_brk2"
"default","0","weltpixel_owl_carousel_config/sell_products/dotsEach_brk3"
"default","0","weltpixel_owl_carousel_config/sell_products/dotsEach_brk4"
"default","0","weltpixel_owl_carousel_config/sell_products/dotsSpeed"
"default","0","weltpixel_owl_carousel_config/sell_products/dots_brk1"
"default","0","weltpixel_owl_carousel_config/sell_products/dots_brk2"
"default","0","weltpixel_owl_carousel_config/sell_products/dots_brk3"
"default","0","weltpixel_owl_carousel_config/sell_products/dots_brk4"
"default","0","weltpixel_owl_carousel_config/sell_products/items_brk1"
"default","0","weltpixel_owl_carousel_config/sell_products/items_brk2"
"default","0","weltpixel_owl_carousel_config/sell_products/items_brk3"
"default","0","weltpixel_owl_carousel_config/sell_products/items_brk4"
"default","0","weltpixel_owl_carousel_config/sell_products/lazyLoad"
"default","0","weltpixel_owl_carousel_config/sell_products/loop"
"default","0","weltpixel_owl_carousel_config/sell_products/margin"
"default","0","weltpixel_owl_carousel_config/sell_products/max_items"
"default","0","weltpixel_owl_carousel_config/sell_products/navSpeed"
"default","0","weltpixel_owl_carousel_config/sell_products/nav_brk1"
"default","0","weltpixel_owl_carousel_config/sell_products/nav_brk2"
"default","0","weltpixel_owl_carousel_config/sell_products/nav_brk3"
"default","0","weltpixel_owl_carousel_config/sell_products/nav_brk4"
"default","0","weltpixel_owl_carousel_config/sell_products/nav_design"
"default","0","weltpixel_owl_carousel_config/sell_products/random_sort"
"default","0","weltpixel_owl_carousel_config/sell_products/rtl"
"default","0","weltpixel_owl_carousel_config/sell_products/Separatorbreakpoint"
"default","0","weltpixel_owl_carousel_config/sell_products/separatorSlider"
"default","0","weltpixel_owl_carousel_config/sell_products/show_addto"
"default","0","weltpixel_owl_carousel_config/sell_products/show_compare"
"default","0","weltpixel_owl_carousel_config/sell_products/show_price"
"default","0","weltpixel_owl_carousel_config/sell_products/show_reviews_ratings"
"default","0","weltpixel_owl_carousel_config/sell_products/show_wishlist"
"default","0","weltpixel_owl_carousel_config/sell_products/slide_by"
"default","0","weltpixel_owl_carousel_config/sell_products/stagePadding_brk1"
"default","0","weltpixel_owl_carousel_config/sell_products/stagePadding_brk2"
"default","0","weltpixel_owl_carousel_config/sell_products/stagePadding_brk3"
"default","0","weltpixel_owl_carousel_config/sell_products/stagePadding_brk4"
"default","0","weltpixel_owl_carousel_config/sell_products/status"
"default","0","weltpixel_owl_carousel_config/sell_products/s_1"
"default","0","weltpixel_owl_carousel_config/sell_products/s_2"
"default","0","weltpixel_owl_carousel_config/sell_products/s_3"
"default","0","weltpixel_owl_carousel_config/sell_products/s_4"
"default","0","weltpixel_owl_carousel_config/sell_products/title"
"default","0","weltpixel_owl_carousel_config/upsell_products/autoplay"
"default","0","weltpixel_owl_carousel_config/upsell_products/autoplayHoverPause"
"default","0","weltpixel_owl_carousel_config/upsell_products/autoplayTimeout"
"default","0","weltpixel_owl_carousel_config/upsell_products/center_brk1"
"default","0","weltpixel_owl_carousel_config/upsell_products/center_brk2"
"default","0","weltpixel_owl_carousel_config/upsell_products/center_brk3"
"default","0","weltpixel_owl_carousel_config/upsell_products/center_brk4"
"default","0","weltpixel_owl_carousel_config/upsell_products/dotsEach_brk1"
"default","0","weltpixel_owl_carousel_config/upsell_products/dotsEach_brk2"
"default","0","weltpixel_owl_carousel_config/upsell_products/dotsEach_brk3"
"default","0","weltpixel_owl_carousel_config/upsell_products/dotsEach_brk4"
"default","0","weltpixel_owl_carousel_config/upsell_products/dotsSpeed"
"default","0","weltpixel_owl_carousel_config/upsell_products/dots_brk1"
"default","0","weltpixel_owl_carousel_config/upsell_products/dots_brk2"
"default","0","weltpixel_owl_carousel_config/upsell_products/dots_brk3"
"default","0","weltpixel_owl_carousel_config/upsell_products/dots_brk4"
"default","0","weltpixel_owl_carousel_config/upsell_products/items_brk1"
"default","0","weltpixel_owl_carousel_config/upsell_products/items_brk2"
"default","0","weltpixel_owl_carousel_config/upsell_products/items_brk3"
"default","0","weltpixel_owl_carousel_config/upsell_products/items_brk4"
"default","0","weltpixel_owl_carousel_config/upsell_products/lazyLoad"
"default","0","weltpixel_owl_carousel_config/upsell_products/loop"
"default","0","weltpixel_owl_carousel_config/upsell_products/margin"
"default","0","weltpixel_owl_carousel_config/upsell_products/navSpeed"
"default","0","weltpixel_owl_carousel_config/upsell_products/nav_brk1"
"default","0","weltpixel_owl_carousel_config/upsell_products/nav_brk2"
"default","0","weltpixel_owl_carousel_config/upsell_products/nav_brk3"
"default","0","weltpixel_owl_carousel_config/upsell_products/nav_brk4"
"default","0","weltpixel_owl_carousel_config/upsell_products/nav_design"
"default","0","weltpixel_owl_carousel_config/upsell_products/rtl"
"default","0","weltpixel_owl_carousel_config/upsell_products/Separatorbreakpoint"
"default","0","weltpixel_owl_carousel_config/upsell_products/separatorSlider"
"default","0","weltpixel_owl_carousel_config/upsell_products/slide_by"
"default","0","weltpixel_owl_carousel_config/upsell_products/stagePadding_brk1"
"default","0","weltpixel_owl_carousel_config/upsell_products/stagePadding_brk2"
"default","0","weltpixel_owl_carousel_config/upsell_products/stagePadding_brk3"
"default","0","weltpixel_owl_carousel_config/upsell_products/stagePadding_brk4"
"default","0","weltpixel_owl_carousel_config/upsell_products/status"
"default","0","weltpixel_owl_carousel_config/upsell_products/s_1"
"default","0","weltpixel_owl_carousel_config/upsell_products/s_2"
"default","0","weltpixel_owl_carousel_config/upsell_products/s_3"
"default","0","weltpixel_owl_carousel_config/upsell_products/s_4"
"default","0","weltpixel_owl_carousel_config/upsell_products/title"
"default","0","weltpixel_owl_slider_config/general/default_loader"
"default","0","weltpixel_owl_slider_config/general/enable_google_tracking"
"default","0","weltpixel_owl_slider_config/general/enable_hover_image"
"default","0","weltpixel_owl_slider_config/general/mobile_breakpoint"
"default","0","weltpixel_owl_slider_config/general/separatorGeneralCarousel"
"default","0","weltpixel_owl_slider_config/general/separatorGeneralSlider"
"default","0","weltpixel_productlabels/general/enable_category_page"
"default","0","weltpixel_productlabels/general/enable_crossell_products"
"default","0","weltpixel_productlabels/general/enable_product_page"
"default","0","weltpixel_productlabels/general/enable_product_widgets"
"default","0","weltpixel_productlabels/general/enable_related_products"
"default","0","weltpixel_productlabels/general/enable_upsell_products"
"default","0","weltpixel_product_page/css/name_type"
"default","0","weltpixel_product_page/css/page_background_color"
"default","0","weltpixel_product_page/css/page_background_color_bottom_v3"
"default","0","weltpixel_product_page/css/page_background_color_top_v3"
"default","0","weltpixel_product_page/css/tab_active_background"
"default","0","weltpixel_product_page/css/tab_background"
"default","0","weltpixel_product_page/css/tab_container_padding"
"default","0","weltpixel_product_page/css/tab_text_active_color"
"default","0","weltpixel_product_page/css/tab_text_color"
"default","0","weltpixel_product_page/css/thumbnail_border"
"default","0","weltpixel_product_page/fullscreen/allowfullscreen"
"default","0","weltpixel_product_page/fullscreen/arrows"
"default","0","weltpixel_product_page/fullscreen/caption"
"default","0","weltpixel_product_page/fullscreen/loop"
"default","0","weltpixel_product_page/fullscreen/nav"
"default","0","weltpixel_product_page/fullscreen/navdir"
"default","0","weltpixel_product_page/fullscreen/no_content_msg"
"default","0","weltpixel_product_page/fullscreen/transition_duration"
"default","0","weltpixel_product_page/fullscreen/transition_effect"
"default","0","weltpixel_product_page/gallery/arrows"
"default","0","weltpixel_product_page/gallery/arrows_bg"
"default","0","weltpixel_product_page/gallery/caption"
"default","0","weltpixel_product_page/gallery/keyboard"
"default","0","weltpixel_product_page/gallery/loop"
"default","0","weltpixel_product_page/gallery/nav"
"default","0","weltpixel_product_page/gallery/navarrows"
"default","0","weltpixel_product_page/gallery/navdir"
"default","0","weltpixel_product_page/gallery/navtype"
"default","0","weltpixel_product_page/gallery/no_content_msg"
"default","0","weltpixel_product_page/gallery/strategy_configurable_products"
"default","0","weltpixel_product_page/gallery/transition_duration"
"default","0","weltpixel_product_page/gallery/transition_effect"
"default","0","weltpixel_product_page/general/accordion_closed"
"default","0","weltpixel_product_page/general/accordion_collapsible"
"default","0","weltpixel_product_page/general/accordion_version"
"default","0","weltpixel_product_page/general/display_swatch_tooltip"
"default","0","weltpixel_product_page/general/image_area_width"
"default","0","weltpixel_product_page/general/move_description_tabs_under_info_area"
"default","0","weltpixel_product_page/general/position_product_info"
"default","0","weltpixel_product_page/general/product_info_area_width"
"default","0","weltpixel_product_page/general/qty_add_to_cart_position"
"default","0","weltpixel_product_page/general/qty_plus_minus_border_radius"
"default","0","weltpixel_product_page/general/qty_select_maxvalue"
"default","0","weltpixel_product_page/general/qty_type"
"default","0","weltpixel_product_page/general/remove_breadcrumbs"
"default","0","weltpixel_product_page/general/remove_compare"
"default","0","weltpixel_product_page/general/remove_email"
"default","0","weltpixel_product_page/general/remove_qty_box"
"default","0","weltpixel_product_page/general/remove_sku"
"default","0","weltpixel_product_page/general/remove_stock_availability"
"default","0","weltpixel_product_page/general/remove_tabs_border"
"default","0","weltpixel_product_page/general/remove_wishlist"
"default","0","weltpixel_product_page/general/tabs_alignment"
"default","0","weltpixel_product_page/general/tabs_bar_background_color"
"default","0","weltpixel_product_page/general/tabs_layout"
"default","0","weltpixel_product_page/general/tabs_version"
"default","0","weltpixel_product_page/general/view_more_less_height"
"default","0","weltpixel_product_page/general/view_more_less_list"
"default","0","weltpixel_product_page/images/main_image_height"
"default","0","weltpixel_product_page/images/main_image_width"
"default","0","weltpixel_product_page/images/thumb_image_height"
"default","0","weltpixel_product_page/images/thumb_image_width"
"default","0","weltpixel_product_page/magnifier/enabled"
"default","0","weltpixel_product_page/magnifier/eventtype"
"default","0","weltpixel_product_page/magnifier/fullscreenzoom"
"default","0","weltpixel_product_page/magnifier/height"
"default","0","weltpixel_product_page/magnifier/left"
"default","0","weltpixel_product_page/magnifier/no_content_msg"
"default","0","weltpixel_product_page/magnifier/top"
"default","0","weltpixel_product_page/magnifier/width"
"default","0","weltpixel_product_page/magnifier/zoom_type"
"default","0","weltpixel_product_page/notification/notification_msg"
"default","0","weltpixel_product_page/prevnext/enable"
"default","0","weltpixel_product_page/prevnext/productname"
"default","0","weltpixel_product_page/sale_message/content"
"default","0","weltpixel_product_page/sale_message/enable"
"default","0","weltpixel_product_page/size_chart/enable"
"default","0","weltpixel_product_page/size_chart/size_chart_conditions"
"default","0","weltpixel_product_page/size_chart/size_chart_custom_cms"
"default","0","weltpixel_product_page/size_chart/size_chart_custom_label"
"default","0","weltpixel_product_page/sticky_addtocart/display_on_desktop"
"default","0","weltpixel_product_page/sticky_addtocart/display_on_mobile"
"default","0","weltpixel_product_page/sticky_addtocart/enable_desktop"
"default","0","weltpixel_product_page/sticky_addtocart/enable_mobile"
"default","0","weltpixel_product_page/sticky_addtocart/sticky_cart_mode"
"default","0","weltpixel_product_page/sticky_addtocart/sticky_cart_mode_mobile"
"default","0","weltpixel_product_page/swatch/auto_select"
"default","0","weltpixel_product_page/swatch/font_size"
"default","0","weltpixel_product_page/swatch/height"
"default","0","weltpixel_product_page/swatch/line_height"
"default","0","weltpixel_product_page/swatch/radius"
"default","0","weltpixel_product_page/swatch/width"
"default","0","weltpixel_product_page/version/version"
"default","0","weltpixel_product_page/version/version_prepopulation"
"default","0","weltpixel_product_page/visitor_counter/display_limit"
"default","0","weltpixel_product_page/visitor_counter/display_text"
"default","0","weltpixel_product_page/visitor_counter/enable"
"default","0","weltpixel_product_page/visitor_counter/realtime_update_frequency"
"default","0","weltpixel_product_page/visitor_counter/refresh_delay"
"default","0","weltpixel_product_page/visitor_counter/session_identifier"
"default","0","weltpixel_product_page/visitor_counter/update_frequency"
"default","0","weltpixel_quickview/general/button_style"
"default","0","weltpixel_quickview/general/close_on_bgclick"
"default","0","weltpixel_quickview/general/close_quickview"
"default","0","weltpixel_quickview/general/custom_css"
"default","0","weltpixel_quickview/general/enable_goto_product_button"
"default","0","weltpixel_quickview/general/enable_product_listing"
"default","0","weltpixel_quickview/general/enable_shopping_checkout_product_buttons"
"default","0","weltpixel_quickview/general/enable_zoom"
"default","0","weltpixel_quickview/general/quickview_type"
"default","0","weltpixel_quickview/general/remove_availability"
"default","0","weltpixel_quickview/general/remove_product_image"
"default","0","weltpixel_quickview/general/remove_product_image_thumb"
"default","0","weltpixel_quickview/general/remove_qty_selector"
"default","0","weltpixel_quickview/general/remove_short_description"
"default","0","weltpixel_quickview/general/remove_sku"
"default","0","weltpixel_quickview/general/scroll_to_top"
"default","0","weltpixel_quickview/general/zoom_eventtype"
"default","0","weltpixel_quickview/general/zoom_height"
"default","0","weltpixel_quickview/general/zoom_left"
"default","0","weltpixel_quickview/general/zoom_top"
"default","0","weltpixel_quickview/general/zoom_width"
"default","0","weltpixel_quickview/seo/add_canonical_link"
"default","0","weltpixel_quickview/seo/no_follow"
"default","0","weltpixel_quickview/seo/no_index"
"default","0","weltpixel_quick_cart/carousel_options/display_carousel"
"default","0","weltpixel_quick_cart/footer/subtotal_background"
"default","0","weltpixel_quick_cart/footer/subtotal_text_color"
"default","0","weltpixel_quick_cart/general/enable"
"default","0","weltpixel_quick_cart/general/open_minicart"
"default","0","weltpixel_quick_cart/general/open_minicart_display_options"
"default","0","weltpixel_quick_cart/header/header_background"
"default","0","weltpixel_quick_cart/header/header_height"
"default","0","weltpixel_quick_cart/header/header_text_color"
"default","0","weltpixel_quick_cart/minicart_message/content"
"default","0","weltpixel_quick_cart/minicart_message/custom_css"
"default","0","weltpixel_quick_cart/minicart_message/enable"
"default","0","weltpixel_quick_cart/minicart_message/font_size"
"default","0","weltpixel_quick_cart/minicart_message/free_shipping_content"
"default","0","weltpixel_quick_cart/minicart_message/free_shipping_integration"
"default","0","weltpixel_quick_cart/minicart_message/text_color"
"default","0","weltpixel_quick_cart/notification/notification_msg"
"default","0","weltpixel_quick_cart/shoppingcart_message/content"
"default","0","weltpixel_quick_cart/shoppingcart_message/custom_css"
"default","0","weltpixel_quick_cart/shoppingcart_message/enable"
"default","0","weltpixel_quick_cart/shoppingcart_message/font_size"
"default","0","weltpixel_quick_cart/shoppingcart_message/free_shipping_content"
"default","0","weltpixel_quick_cart/shoppingcart_message/free_shipping_integration"
"default","0","weltpixel_quick_cart/shoppingcart_message/text_color"
"default","0","weltpixel_quick_cart/shopping_cart_content/custom_block_quick_cart_enable"
"default","0","weltpixel_quick_cart/shopping_cart_content/discount_display_mode_enable"
"default","0","weltpixel_quick_cart/shopping_cart_content/enable_coupon_codes"
"default","0","weltpixel_quick_cart/shopping_cart_content/qty_button_type"
"default","0","weltpixel_RecentlyViewedBar/general/button_color"
"default","0","weltpixel_RecentlyViewedBar/general/button_label"
"default","0","weltpixel_RecentlyViewedBar/general/button_label_icon"
"default","0","weltpixel_RecentlyViewedBar/general/button_margin_left"
"default","0","weltpixel_RecentlyViewedBar/general/button_position"
"default","0","weltpixel_RecentlyViewedBar/general/button_text_color"
"default","0","weltpixel_RecentlyViewedBar/general/button_tooltip_text"
"default","0","weltpixel_RecentlyViewedBar/general/display_on"
"default","0","weltpixel_RecentlyViewedBar/general/enable"
"default","0","weltpixel_RecentlyViewedBar/general/enable_cms"
"default","0","weltpixel_RecentlyViewedBar/general/enable_sl"
"default","0","weltpixel_RecentlyViewedBar/general/item_limit"
"default","0","weltpixel_RecentlyViewedBar/general/show_attributes"
"default","0","weltpixel_RecentlyViewedBar/general/show_buttons"
"default","0","weltpixel_searchautocomplete/categorySearch/enableCategorySearch"
"default","0","weltpixel_searchautocomplete/categorySearch/maxItems"
"default","0","weltpixel_searchautocomplete/frontendSettings/colorProductDivider"
"default","0","weltpixel_searchautocomplete/frontendSettings/containerBackgroundColor"
"default","0","weltpixel_searchautocomplete/frontendSettings/containerTextColor"
"default","0","weltpixel_searchautocomplete/frontendSettings/enableProductDivider"
"default","0","weltpixel_searchautocomplete/frontendSettings/templateResultsContainer"
"default","0","weltpixel_searchautocomplete/frontendSettings/titleBackgroundColor"
"default","0","weltpixel_searchautocomplete/frontendSettings/titleColor"
"default","0","weltpixel_searchautocomplete/frontendSettings/widthResult"
"default","0","weltpixel_searchautocomplete/general/enable"
"default","0","weltpixel_searchautocomplete/popularSuggestions/enablePopularSuggestions"
"default","0","weltpixel_searchautocomplete/productSearch/enableAutoComplete"
"default","0","weltpixel_searchautocomplete/productSearch/maxItems"
"default","0","weltpixel_searchautocomplete/productSearch/maxWordsProdDescr"
"default","0","weltpixel_searchautocomplete/productSearch/minimalChar"
"default","0","weltpixel_searchautocomplete/productSearch/noResult"
"default","0","weltpixel_searchautocomplete/productSearch/resultFooter"
"default","0","weltpixel_searchautocomplete/productSearch/resultHeader"
"default","0","weltpixel_searchautocomplete/productSearch/showDescr"
"default","0","weltpixel_searchautocomplete/productSearch/showImg"
"default","0","weltpixel_searchautocomplete/productSearch/showPrice"
"default","0","weltpixel_searchautocomplete/productSearch/widthImg"
"default","0","weltpixel_thankyoupage/create_account/after_creation_message"
"default","0","weltpixel_thankyoupage/create_account/description"
"default","0","weltpixel_thankyoupage/create_account/email_label"
"default","0","weltpixel_thankyoupage/create_account/enable"
"default","0","weltpixel_thankyoupage/create_account/sort_order"
"default","0","weltpixel_thankyoupage/custom_block/block_id"
"default","0","weltpixel_thankyoupage/custom_block/enable"
"default","0","weltpixel_thankyoupage/custom_block/sort_order"
"default","0","weltpixel_thankyoupage/general/enable"
"default","0","weltpixel_thankyoupage/google_map/enable"
"default","0","weltpixel_thankyoupage/newsletter_subscribe/description"
"default","0","weltpixel_thankyoupage/newsletter_subscribe/enable"
"default","0","weltpixel_thankyoupage/newsletter_subscribe/sort_order"
"default","0","weltpixel_thankyoupage/order_details/continue_shopping"
"default","0","weltpixel_thankyoupage/order_details/description"
"default","0","weltpixel_thankyoupage/order_details/enable"
"default","0","weltpixel_thankyoupage/order_details/print_order"
"default","0","weltpixel_thankyoupage/order_details/sort_order"
"default","0","weltpixel_thankyoupage/order_details/subtitle"
"default","0","weltpixel_thankyoupage/order_details/title"
"default","0","weltpixel_thankyoupage/order_info/customer_info"
"default","0","weltpixel_thankyoupage/order_info/enable"
"default","0","weltpixel_thankyoupage/order_info/product_info"
"default","0","weltpixel_thankyoupage/order_info/sort_order"
"default","0","wp/info/WeltPixel_AdvanceCategorySorting"
"default","0","wp/info/WeltPixel_AdvancedWishlist"
"default","0","wp/info/WeltPixel_AjaxInfiniteScroll"
"default","0","wp/info/WeltPixel_Backend"
"default","0","wp/info/WeltPixel_CategoryPage"
"default","0","wp/info/WeltPixel_Command"
"default","0","wp/info/WeltPixel_CustomFooter"
